rt,subj_idx,highDimCoh,irrDimCoh,lowDimCoh,errorLev,errorDim,response
1.330190294,12,1,1,-1,2,1,2
1.513131733,12,-1,-1,1,0,0,3
1.51312962,12,-1,1,-1,0,0,3
1.280136399,12,-1,-1,1,0,0,3
0.714973065,12,1,-1,1,3,100,0
0.831291283,12,-1,1,-1,0,0,3
3.142313644,12,-1,1,1,0,0,3
1.363345245,12,1,-1,-1,0,0,3
2.211292485,12,1,1,-1,0,0,3
2.261373848,12,1,1,1,0,0,3
1.429923189,12,-1,1,1,0,0,3
3.075892964,12,-1,-1,-1,1,2,1
1.163910546,12,-1,-1,-1,0,0,3
2.061845877,12,1,1,-1,2,3,2
2.344312239,12,-1,-1,1,0,0,3
3.042664059,12,1,-1,1,1,2,1
1.546480773,12,-1,1,-1,1,2,1
1.862245161,12,1,-1,-1,2,3,2
2.261300801,12,1,-1,-1,1,2,1
0.980808523,12,1,-1,-1,0,0,3
0.698405248,12,1,-1,1,0,0,3
1.147371706,12,-1,-1,-1,1,2,1
1.712720677,12,1,1,1,0,0,3
1.346853192,12,1,-1,-1,0,0,3
0.914538766,12,-1,1,-1,1,2,1
0.731638378,12,-1,1,1,0,0,3
0.798317139,12,-1,1,-1,0,0,3
1.064060232,12,1,-1,1,0,0,3
1.163818482,12,1,-1,-1,0,0,3
1.512909272,12,-1,1,1,0,0,3
2.028484462,12,1,-1,-1,0,0,3
1.479861476,12,1,1,-1,0,0,3
3.009331622,12,-1,-1,-1,0,0,3
1.064200591,12,1,1,-1,0,0,3
1.313520151,12,1,1,1,0,0,3
0.648453981,12,1,1,-1,0,0,3
0.997689356,12,-1,1,-1,2,1,2
1.912019243,12,1,1,-1,0,0,3
1.396619125,12,-1,-1,1,0,0,3
0.931144314,12,1,-1,1,0,0,3
1.313494796,12,1,-1,-1,0,0,3
1.147253986,12,-1,-1,-1,0,0,3
0.615409808,12,1,-1,1,0,0,3
1.030872681,12,-1,1,1,0,0,3
1.097248688,12,-1,1,1,0,0,3
0.914510392,12,-1,-1,-1,2,3,2
1.064106415,12,-1,-1,-1,0,0,3
1.313411788,12,1,1,1,0,0,3
1.296914603,12,1,-1,-1,0,0,3
0.814769046,12,1,1,1,0,0,3
4.173088829,12,-1,1,-1,0,0,3
1.54652122,12,-1,1,-1,0,0,3
1.130718769,12,-1,-1,1,0,0,3
1.828997543,12,-1,-1,-1,0,0,3
1.413267836,12,1,1,1,2,3,2
1.313408165,12,1,-1,-1,0,0,3
1.878777662,12,-1,1,-1,0,0,3
1.296832501,12,-1,-1,-1,0,0,3
0.714850515,12,-1,1,-1,0,0,3
1.080869225,12,1,1,-1,2,3,2
1.562849672,12,-1,1,-1,0,0,3
1.047657828,12,1,-1,-1,0,0,3
0.698350915,12,-1,-1,1,0,0,3
0.781522031,12,-1,1,-1,0,0,3
1.54635611,12,-1,-1,1,1,2,1
1.346843231,12,1,-1,1,0,0,3
4.106586045,12,-1,1,1,0,0,3
1.978476448,12,1,-1,1,0,0,3
1.113980408,12,-1,1,1,0,0,3
1.51303967,12,-1,1,1,0,0,3
2.610367744,12,-1,1,-1,1,2,1
2.277764782,12,-1,-1,1,1,2,1
0.781408838,12,-1,1,1,0,0,3
1.280337128,12,-1,-1,-1,1,2,1
0.814622348,12,1,1,1,0,0,3
0.964236481,12,1,-1,-1,0,0,3
0.864534374,12,1,-1,1,0,0,3
0.681867616,12,-1,-1,1,0,0,3
1.163954917,12,1,1,-1,2,3,2
0.897823648,12,1,1,-1,0,0,3
1.529574283,12,-1,-1,-1,3,100,0
2.527189082,12,-1,1,1,2,3,2
0.881321936,12,1,-1,1,2,3,2
0.848065866,12,-1,1,1,0,0,3
1.563240866,12,1,1,-1,0,0,3
0.864655717,12,1,-1,1,2,3,2
0.847890794,12,-1,1,-1,0,0,3
0.848089712,12,1,-1,1,0,0,3
1.097619659,12,-1,-1,1,0,0,3
0.84807311,12,-1,-1,1,0,0,3
4.705204367,12,-1,-1,1,1,2,1
0.715162323,12,1,1,1,0,0,3
1.097488959,12,1,1,-1,0,0,3
0.881307749,12,-1,1,-1,2,3,2
0.997757875,12,1,1,1,0,0,3
2.211331121,12,-1,-1,-1,0,0,3
1.246938887,12,1,1,-1,0,0,3
0.9310767,12,1,-1,-1,0,0,3
2.178005324,12,1,1,-1,0,0,3
3.059358652,12,-1,1,-1,0,0,3
1.163921412,12,1,-1,-1,0,0,3
1.164056338,12,1,-1,-1,2,3,2
1.745942639,12,-1,1,-1,1,2,1
1.978372914,12,-1,1,-1,0,0,3
2.926253475,12,-1,-1,-1,0,0,3
1.346909638,12,-1,-1,1,0,0,3
1.031031453,12,1,1,-1,2,3,2
0.715105576,12,-1,-1,1,0,0,3
0.93126294,12,1,1,1,0,0,3
1.413176377,12,1,-1,1,0,0,3
2.394306066,12,-1,-1,-1,1,2,1
1.064144145,12,1,-1,1,0,0,3
1.995324983,12,-1,-1,1,1,2,1
1.064423355,12,1,-1,1,0,0,3
1.496306742,12,1,-1,1,1,2,1
0.847960823,12,1,1,1,0,0,3
0.64843738,12,1,1,1,0,0,3
0.615298124,12,1,-1,1,0,0,3
0.814889181,12,1,1,1,0,0,3
1.928683651,12,-1,1,1,2,3,2
0.798167724,12,1,1,1,0,0,3
0.665216188,12,1,-1,1,0,0,3
0.548578916,12,-1,1,1,0,0,3
1.130685264,12,-1,-1,1,0,0,3
1.047525015,12,1,1,1,0,0,3
1.978675969,12,-1,-1,-1,2,1,2
1.380176877,12,1,1,1,0,0,3
1.828935664,12,-1,1,1,0,0,3
1.064295975,12,1,1,-1,0,0,3
0.914505261,12,1,-1,1,0,0,3
3.059318808,12,1,-1,-1,2,3,2
2.044960215,12,-1,-1,-1,0,0,3
1.862117782,12,-1,1,1,0,0,3
1.845603996,12,1,1,-1,0,0,3
3.275521148,12,-1,-1,1,3,100,0
1.263693245,12,-1,-1,1,0,0,3
1.030843402,12,1,1,-1,0,0,3
1.479795673,12,-1,1,1,0,0,3
1.06405661,12,1,1,-1,2,3,2
1.130728428,12,-1,-1,-1,0,0,3
0.881255529,12,1,-1,-1,0,0,3
1.214010925,12,-1,1,-1,2,3,2
1.130601048,12,1,1,1,2,3,2
3.408414729,12,1,-1,-1,2,3,2
1.014376402,12,-1,1,1,0,0,3
1.064289636,12,-1,-1,-1,0,0,3
2.211297918,12,1,-1,-1,2,3,2
2.743558042,12,1,-1,-1,0,0,3
2.37772859,12,-1,-1,1,2,3,2
1.263515457,12,1,1,-1,0,0,3
0.947798761,12,1,1,1,0,0,3
1.779085516,12,-1,-1,1,0,0,3
0.814792892,12,1,1,1,0,0,3
1.297002441,12,-1,-1,1,0,0,3
0.598531692,12,1,1,1,0,0,3
1.629539903,12,1,-1,1,0,0,3
3.092574577,12,-1,1,1,2,3,2
1.2138271,12,-1,1,-1,0,0,3
2.493944784,12,-1,-1,-1,1,2,1
3.358626158,12,-1,1,-1,0,0,3
2.128136764,12,1,1,1,0,0,3
0.848019683,12,-1,1,1,0,0,3
0.781524144,12,-1,1,-1,0,0,3
0.681893575,12,-1,1,1,1,2,1
1.14716313,12,1,1,-1,0,0,3
1.064246472,12,-1,1,-1,0,0,3
1.147244327,12,1,1,1,2,3,2
2.277830584,12,1,-1,-1,0,0,3
2.227956591,12,-1,1,-1,2,3,2
0.881297184,12,-1,1,-1,0,0,3
0.731634756,12,-1,1,1,0,0,3
0.731748251,12,-1,1,1,0,0,3
1.679495697,12,-1,-1,-1,0,0,3
0.814771762,12,-1,1,1,0,0,3
1.479804729,12,1,-1,-1,0,0,3
0.864723331,12,1,1,1,0,0,3
0.831450055,12,1,1,1,0,0,3
1.629554391,12,-1,1,-1,2,3,2
0.831410513,12,1,1,1,0,0,3
0.831489295,12,-1,-1,-1,0,0,3
0.86467262,12,1,1,-1,0,0,3
1.06419878,12,-1,1,1,2,3,2
1.180428859,12,1,1,-1,0,0,3
0.848070695,12,1,-1,1,0,0,3
0.698468032,12,-1,1,-1,0,0,3
0.58209367,12,1,-1,1,0,0,3
1.014266832,12,-1,-1,-1,0,0,3
1.762409336,12,1,-1,-1,2,3,2
0.682009485,12,-1,-1,1,0,0,3
1.213714812,12,-1,1,-1,0,0,3
2.011775381,12,-1,-1,1,1,2,1
1.14737231,12,1,1,1,0,0,3
0.997598802,12,1,-1,1,0,0,3
0.565410246,12,1,1,1,0,0,3
1.712551642,12,-1,-1,-1,0,0,3
2.494010587,12,-1,-1,-1,0,0,3
0.781715515,12,1,1,-1,0,0,3
0.615266128,12,-1,-1,1,0,0,3
0.698520554,12,-1,-1,1,0,0,3
1.812215112,12,-1,-1,1,0,0,3
2.776388809,12,-1,1,1,2,3,2
0.89794982,12,-1,1,1,0,0,3
1.230377711,12,1,1,-1,0,0,3
2.227909502,12,-1,-1,1,1,2,1
1.247053589,12,-1,-1,-1,0,0,3
1.895471349,12,-1,1,-1,0,0,3
2.061653298,12,1,-1,-1,0,0,3
1.080817307,12,1,1,-1,0,0,3
2.26127454,12,-1,1,-1,1,2,1
2.061781584,12,-1,-1,1,0,0,3
1.080638009,12,1,-1,1,2,3,2
2.294539967,12,1,-1,-1,2,3,2
0.86450751,12,-1,-1,-1,0,0,3
1.180477758,12,1,-1,-1,0,0,3
1.130725711,12,1,1,1,2,3,2
0.847913131,12,-1,-1,1,0,0,3
2.477396588,12,-1,-1,-1,1,2,1
2.760020212,12,1,-1,-1,2,1,2
1.496341757,12,1,-1,1,0,0,3
2.693474264,12,1,1,-1,0,0,3
2.693328472,12,-1,1,-1,2,3,2
1.695849503,12,-1,-1,1,1,2,1
2.510731139,12,-1,1,1,0,0,3
1.4300231,12,1,-1,-1,0,0,3
1.413118724,12,-1,1,1,0,0,3
1.679187209,12,1,-1,-1,2,3,2
1.712439355,12,1,-1,1,0,0,3
0.86456305,12,1,1,1,0,0,3
1.230436571,12,1,1,1,0,0,3
1.147338201,12,-1,-1,1,0,0,3
0.997542658,12,-1,-1,1,0,0,3
0.665181777,12,1,-1,1,0,0,3
2.128266256,12,-1,1,-1,1,2,1
1.213855172,12,1,-1,1,0,0,3
1.263764482,12,1,-1,-1,0,0,3
1.114130125,12,1,1,-1,2,1,2
1.18047142,12,1,1,1,0,0,3
1.346756601,12,1,-1,-1,0,0,3
2.859735599,12,-1,1,1,1,2,1
2.028502271,12,-1,1,1,0,0,3
1.696030612,12,1,-1,-1,0,0,3
1.363498282,12,-1,1,1,0,0,3
1.030916751,12,1,1,-1,0,0,3
1.014356782,12,1,-1,-1,2,3,2
0.914545407,12,-1,-1,1,0,0,3
1.679438648,12,-1,1,1,0,0,3
1.313558485,12,1,1,-1,2,3,2
0.86465783,12,1,-1,1,0,0,3
1.429899645,12,-1,-1,-1,2,3,2
0.931137673,12,-1,-1,1,0,0,3
1.18045029,12,1,-1,1,0,0,3
0.914508581,12,-1,-1,-1,0,0,3
1.197091758,12,1,1,1,0,0,3
1.396583507,12,-1,-1,-1,2,3,2
1.147285378,12,-1,-1,-1,0,0,3
0.814785043,12,-1,1,1,0,0,3
4.605189848,12,-1,1,-1,0,0,3
5.835632759,12,1,-1,1,2,3,2
1.646122812,12,-1,-1,1,1,2,1
1.745710819,12,1,1,-1,0,0,3
3.37525857,12,-1,1,-1,1,2,1
1.213720246,12,1,-1,-1,0,0,3
0.615318348,12,1,1,-1,0,0,3
0.615309595,12,1,1,1,0,0,3
1.263498554,12,1,-1,1,0,0,3
1.14735269,12,1,-1,-1,2,3,2
2.211226682,12,-1,-1,-1,2,3,2
4.921490319,12,-1,1,-1,0,0,3
1.030897432,12,1,-1,-1,0,0,3
5.237204299,12,-1,-1,-1,1,2,1
2.710225906,12,1,1,-1,0,0,3
1.479789938,12,1,-1,1,0,0,3
0.980942242,12,1,1,-1,0,0,3
0.981134217,12,1,-1,1,0,0,3
1.330227119,12,-1,-1,-1,0,0,3
0.847995837,12,1,1,-1,2,3,2
3.042583466,12,1,-1,1,0,0,3
1.064106113,12,1,-1,1,0,0,3
1.745813448,12,1,-1,-1,0,0,3
0.648691233,12,1,-1,1,0,0,3
0.498957267,12,1,1,-1,0,0,3
0.997658869,12,-1,-1,-1,0,0,3
0.565411453,12,1,1,1,0,0,3
0.681874559,12,-1,-1,-1,0,0,3
0.947802986,12,1,-1,-1,2,3,2
0.981070225,12,1,-1,1,0,0,3
0.997703543,12,1,1,-1,0,0,3
0.947807212,12,1,-1,-1,0,0,3
2.011741574,12,-1,-1,-1,0,0,3
1.87864666,12,-1,-1,1,0,0,3
1.197297014,12,-1,-1,-1,0,0,3
0.798370566,12,1,-1,1,0,0,3
1.679415104,12,-1,-1,-1,1,2,1
0.981000498,12,1,-1,1,2,3,2
2.095047011,12,-1,-1,1,1,2,1
0.914608795,12,-1,1,-1,0,0,3
0.764959346,12,1,-1,-1,0,0,3
0.715061204,12,1,-1,1,0,0,3
0.731628719,12,-1,1,1,0,0,3
0.681934928,12,1,1,-1,0,0,3
0.997541149,12,1,-1,1,0,0,3
1.296900416,12,-1,-1,1,0,0,3
0.731575594,12,1,-1,1,0,0,3
0.831346219,12,1,1,-1,2,3,2
1.72929121,12,-1,-1,-1,1,2,1
0.665112956,12,1,1,-1,0,0,3
1.01413432,12,1,-1,-1,0,0,3
2.277823944,12,-1,-1,1,2,3,2
1.113912493,12,-1,-1,-1,0,0,3
0.581983496,12,1,-1,1,0,0,3
1.263856545,12,-1,1,-1,0,0,3
1.629481042,12,-1,1,-1,2,3,2
1.346826026,12,-1,-1,1,1,2,1
0.964330355,12,-1,1,1,0,0,3
1.31362459,12,-1,1,-1,2,3,2
1.230427214,12,1,1,-1,2,3,2
2.078203306,12,-1,1,-1,0,0,3
2.09506814,12,-1,1,1,0,0,3
1.030883547,12,1,1,-1,0,0,3
1.163941636,12,1,-1,-1,0,0,3
1.812273973,12,-1,1,-1,0,0,3
1.163996572,12,-1,-1,1,0,0,3
1.662580152,12,-1,-1,-1,0,0,3
0.848051981,12,-1,1,1,0,0,3
1.263660646,12,1,-1,-1,0,0,3
0.864666584,12,-1,1,-1,0,0,3
0.598504526,12,1,1,1,0,0,3
0.831244799,12,-1,-1,1,0,0,3
0.665297989,12,1,-1,-1,0,0,3
1.646171107,12,1,-1,-1,2,3,2
0.91458676,12,-1,1,1,0,0,3
0.897896997,12,-1,1,1,0,0,3
0.765021526,12,1,-1,1,0,0,3
0.964554628,12,1,1,1,0,0,3
2.643607515,12,-1,1,1,2,3,2
1.114061303,12,1,1,1,0,0,3
0.964497881,12,-1,-1,-1,2,3,2
0.781516296,12,-1,-1,1,2,3,2
1.163733059,12,-1,1,-1,0,0,3
2.72685047,12,-1,1,1,0,0,3
0.814804664,12,1,1,1,0,0,3
0.798164404,12,1,-1,-1,0,0,3
0.648621809,12,-1,-1,1,0,0,3
1.579661079,12,-1,-1,-1,1,2,1
0.981359395,12,-1,1,-1,0,0,3
0.648567476,12,-1,1,-1,1,2,1
1.097351618,12,-1,-1,-1,0,0,3
2.144738689,12,-1,-1,-1,0,0,3
0.997639853,12,1,1,-1,0,0,3
1.546160512,12,-1,-1,1,0,0,3
2.128336587,12,-1,-1,1,0,0,3
1.845595544,12,-1,1,1,0,0,3
1.496348699,12,-1,1,-1,0,0,3
1.263767802,12,1,1,1,2,3,2
1.280247479,12,1,1,-1,0,0,3
0.897798293,12,1,-1,1,0,0,3
1.114032326,12,1,1,-1,0,0,3
1.030844307,12,1,-1,-1,0,0,3
1.479899509,12,-1,1,1,0,0,3
0.715006268,12,-1,-1,1,0,0,3
0.864586292,12,1,1,-1,2,3,2
1.064076532,12,1,1,1,0,0,3
0.980927753,12,1,1,-1,0,0,3
0.764861547,12,-1,1,1,0,0,3
1.463284604,12,1,1,-1,2,3,2
0.765006434,12,1,1,1,0,0,3
0.748205289,12,-1,1,1,0,0,3
1.064174028,12,-1,-1,1,0,0,3
1.596243687,12,-1,1,-1,0,0,3
0.997738859,12,1,-1,-1,0,0,3
1.130559393,12,1,1,1,0,0,3
1.180657056,12,1,-1,1,0,0,3
1.147240704,12,-1,1,1,0,0,3
1.695823243,12,-1,-1,-1,0,0,3
1.197053725,12,-1,-1,-1,0,0,3
1.47983763,12,-1,1,1,0,0,3
1.579543359,12,-1,1,-1,0,0,3
1.163795843,12,1,-1,-1,0,0,3
1.41321622,12,-1,1,1,0,0,3
1.114161215,12,1,-1,1,0,0,3
0.665167289,12,1,1,1,0,0,3
1.213751034,12,-1,-1,1,0,0,3
0.814920573,12,1,-1,1,0,0,3
0.997776288,12,1,1,-1,2,3,2
1.795569721,12,-1,-1,-1,0,0,3
1.197261094,12,1,-1,1,2,3,2
0.881403737,12,-1,1,1,1,2,1
0.964342429,12,1,1,-1,0,0,3
2.078259449,12,1,1,1,1,2,1
1.064188819,12,1,-1,-1,0,0,3
0.997799832,12,-1,-1,-1,0,0,3
0.548627815,12,1,1,1,0,0,3
1.080809761,12,-1,1,-1,2,3,2
0.698407361,12,-1,1,-1,0,0,3
1.862417818,12,1,-1,1,0,0,3
1.180346455,12,1,1,1,0,0,3
2.344339103,12,1,1,1,1,2,1
2.876462792,12,-1,-1,1,2,3,2
2.892942771,12,1,1,1,0,0,3
1.380190158,12,1,1,-1,0,0,3
1.097388444,12,-1,1,-1,0,0,3
1.147302583,12,1,-1,-1,2,1,2
1.213883545,12,1,-1,-1,0,0,3
0.831408702,12,-1,-1,1,0,0,3
0.715089578,12,1,1,1,0,0,3
3.308494724,13,-1,-1,-1,0,0,3
2.178077987,13,1,-1,1,0,0,3
2.177961773,13,-1,-1,-1,0,0,3
1.44636087,13,-1,-1,1,0,0,3
1.662666019,13,-1,-1,1,1,3,1
6.002162167,13,-1,1,-1,0,0,3
4.804959129,13,1,-1,-1,1,3,1
1.562974813,13,1,-1,1,0,0,3
0.997724337,13,1,-1,-1,0,0,3
3.90742828,13,-1,1,1,0,0,3
4.139910591,13,1,1,1,0,0,3
3.225621815,13,-1,-1,1,0,0,3
1.629424851,13,1,-1,1,0,0,3
1.13055408,13,-1,1,-1,1,3,1
6.135099068,13,-1,1,1,1,3,1
2.144865495,13,-1,1,-1,1,3,1
7.349073314,13,1,1,1,0,0,3
2.178163109,13,-1,-1,1,0,0,3
1.030893362,13,-1,1,-1,1,3,1
2.543848253,13,-1,-1,-1,1,3,1
3.923686038,13,1,-1,1,1,3,1
5.386798194,13,1,1,1,1,3,1
7.099385429,13,1,-1,-1,2,2,2
6.451018449,13,1,1,1,1,3,1
0.831468692,13,-1,1,-1,0,0,3
0.415778416,13,-1,1,1,0,0,3
2.344401548,13,1,-1,-1,2,2,2
4.306203968,13,1,1,1,1,3,1
8.562583009,13,1,-1,-1,0,0,3
0.182960747,13,1,1,-1,3,100,0
0.73165584,13,-1,-1,-1,2,1,2
1.130675123,13,-1,-1,1,0,0,3
4.090189503,13,-1,-1,1,0,0,3
0.133159668,13,-1,1,-1,2,1,2
1.46314204,13,-1,1,1,0,0,3
0.914452078,13,1,1,-1,1,3,1
2.643610092,13,1,1,-1,3,100,0
2.011740238,13,1,1,-1,0,0,3
3.674255633,13,1,-1,-1,0,0,3
6.267934848,13,1,-1,-1,2,1,2
6.185176342,13,-1,-1,1,3,100,0
4.555642824,13,1,-1,-1,2,1,2
5.885802685,13,1,-1,1,3,100,0
2.178096098,13,-1,1,1,1,3,1
3.225455495,13,-1,-1,-1,0,0,3
5.951984678,13,-1,-1,-1,1,3,1
3.425093876,13,-1,-1,-1,1,3,1
1.04757009,13,1,-1,-1,0,0,3
1.313634662,13,-1,1,-1,0,0,3
4.189743365,13,-1,1,-1,1,3,1
5.203964828,13,1,-1,1,0,0,3
1.463203316,13,-1,1,1,0,0,3
2.045077999,13,1,1,1,0,0,3
2.79322191,13,1,1,1,1,3,1
3.541602775,13,-1,1,-1,1,3,1
1.595979631,13,-1,1,1,1,3,1
5.021260957,13,-1,-1,-1,1,3,1
1.612791589,13,-1,-1,-1,2,1,2
0.848080522,13,1,1,1,2,1,2
1.247096182,13,1,-1,1,1,3,1
6.168275639,13,1,-1,1,1,3,1
7.514976395,13,-1,1,-1,1,3,1
3.740969489,13,-1,-1,1,0,0,3
1.928593852,13,1,1,-1,1,3,1
4.605386552,13,1,-1,-1,1,3,1
5.13738922,13,1,1,1,0,0,3
3.890397177,13,-1,-1,1,0,0,3
7.498235674,13,1,-1,-1,0,0,3
6.301172998,13,-1,-1,-1,0,0,3
5.835698848,13,-1,-1,1,0,0,3
5.436775857,13,1,-1,-1,1,3,1
0.931011688,13,1,-1,1,1,3,1
0.498730712,13,-1,-1,1,3,100,0
0.465590664,13,1,-1,-1,2,1,2
0.332501932,13,1,-1,-1,3,100,0
1.047535075,13,-1,1,1,0,0,3
4.007047946,13,1,-1,-1,0,0,3
1.180536271,13,-1,1,1,0,0,3
6.60057533,13,1,-1,1,1,3,1
4.356110091,13,1,-1,1,0,0,3
6.168206515,13,-1,-1,-1,0,0,3
6.400928497,13,1,1,1,0,0,3
5.287138381,13,-1,-1,1,0,0,3
4.472530849,13,-1,-1,1,1,3,1
6.700266837,13,1,1,-1,1,3,1
9.776275627,13,-1,-1,-1,2,1,2
2.011764084,13,-1,-1,-1,2,2,2
0.598583106,13,1,1,-1,0,0,3
0.349200092,13,-1,1,1,0,0,3
0.482273128,13,1,1,-1,1,3,1
0.382708097,13,1,1,-1,0,0,3
1.163966398,13,1,1,1,1,3,1
0.515509164,13,1,1,1,2,2,2
0.864665789,13,1,1,-1,3,100,0
0.847899411,13,-1,1,1,1,3,1
0.532095337,13,-1,-1,1,2,1,2
1.363379899,13,-1,1,1,3,100,0
0.315886781,13,-1,1,1,1,3,1
0.316002089,13,1,1,-1,1,3,1
0.299327172,13,1,-1,1,3,100,0
0.299398409,13,-1,1,1,0,0,3
0.54881523,13,-1,-1,1,0,0,3
0.498908503,13,1,-1,1,3,100,0
0.465558064,13,1,1,1,2,2,2
0.133134614,13,-1,1,1,2,1,2
0.266235421,13,1,1,-1,1,3,1
0.36584905,13,1,1,-1,3,100,0
0.01676004,13,-1,1,-1,2,2,2
0.299120101,13,-1,1,-1,0,0,3
0.183453672,13,1,-1,-1,1,3,1
0.332670969,13,-1,1,-1,2,2,2
0.282823404,13,1,1,-1,0,0,3
2.942683405,13,-1,1,-1,0,0,3
1.114037635,13,1,-1,1,1,3,1
2.377783379,13,1,1,-1,0,0,3
1.230429717,13,-1,1,-1,2,1,2
4.987818152,13,-1,-1,-1,0,0,3
5.20409553,13,1,-1,1,1,3,1
0.581872872,13,1,1,-1,1,3,1
0.365863539,13,-1,1,1,3,100,0
0.448945329,13,1,1,1,0,0,3
0.76495104,13,-1,-1,1,2,2,2
0.615123699,13,-1,1,-1,3,100,0
0.299345283,13,1,-1,1,3,100,0
0.665098343,13,-1,-1,-1,0,0,3
0.498782932,13,1,1,1,1,3,1
0.498708375,13,1,1,1,3,100,0
0.399042827,13,-1,-1,-1,1,3,1
4.6553292,13,-1,-1,1,0,0,3
4.389072952,13,1,-1,-1,0,0,3
5.869119316,13,-1,-1,1,1,3,1
4.705186122,13,1,1,-1,2,2,2
5.735927048,13,-1,-1,1,3,100,0
0.382467521,13,1,-1,-1,3,100,0
0.29932687,13,1,1,-1,1,3,1
7.21e-05,13,1,1,1,2,2,2
0.29917866,13,1,-1,1,0,0,3
3.774296383,13,1,-1,1,3,100,0
3.242182029,13,-1,1,1,0,0,3
6.317879911,13,1,1,-1,0,0,3
0.981089264,13,1,1,1,3,100,0
0.482018365,13,1,1,-1,2,1,2
0.665146338,13,-1,1,1,3,100,0
0.366044952,13,1,1,-1,3,100,0
0.349206431,13,1,-1,-1,2,1,2
0.482222417,13,1,-1,-1,1,3,1
0.282716851,13,-1,1,1,2,2,2
0.315975828,13,-1,1,-1,0,0,3
0.299329586,13,1,-1,1,1,3,1
0.465671561,13,1,1,1,2,1,2
0.315955302,13,-1,1,-1,0,0,3
0.332637463,13,-1,-1,1,0,0,3
0.349136703,13,-1,1,-1,0,0,3
0.449136703,13,-1,1,-1,1,3,1
0.33277209,13,-1,-1,-1,0,0,3
0.798027094,13,-1,-1,-1,1,3,1
0.299214581,13,1,-1,-1,3,100,0
0.29927646,13,-1,1,1,3,100,0
0.382401415,13,-1,-1,-1,0,0,3
0.316045857,13,1,-1,-1,2,2,2
0.299468438,13,-1,-1,1,3,100,0
0.332574075,13,-1,-1,1,3,100,0
0.266191652,13,-1,1,-1,0,0,3
0.266144865,13,1,-1,1,1,3,1
0.28251793,13,-1,-1,-1,3,100,0
0.16635103,13,1,1,1,3,100,0
0.050180508,13,1,1,-1,2,1,2
0.199715957,13,1,1,1,1,3,1
0.282721378,13,1,1,-1,3,100,0
0.332526382,13,-1,1,1,3,100,0
0.282555662,13,-1,-1,1,3,100,0
0.432328367,13,1,1,1,3,100,0
0.299236616,13,1,1,-1,1,3,1
0.349119195,13,-1,-1,-1,1,3,1
0.266021407,13,-1,1,-1,1,3,1
0.332698136,13,1,-1,-1,3,100,0
0.382511591,13,-1,1,-1,3,100,0
0.365912439,13,1,1,1,2,2,2
0.382476576,13,-1,1,1,2,1,2
0.349381505,13,-1,1,-1,1,3,1
2.244487878,13,-1,1,1,0,0,3
3.159019645,13,-1,1,-1,1,3,1
1.62942153,13,1,-1,-1,1,3,1
2.660328476,13,1,-1,-1,0,0,3
4.389421893,13,-1,-1,1,1,3,1
2.726810811,13,-1,1,1,0,0,3
1.679505445,13,1,1,1,1,3,1
0.532127031,13,1,-1,1,0,0,3
0.365858105,13,-1,1,1,0,0,3
1.180488578,13,1,1,1,0,0,3
0.848072976,13,1,1,-1,3,100,0
0.581935959,13,1,-1,-1,3,100,0
0.382439448,13,1,-1,1,0,0,3
0.698432784,13,1,1,1,0,0,3
3.774213675,13,-1,-1,-1,0,0,3
3.341948395,13,1,-1,1,0,0,3
1.812366581,13,1,-1,1,0,0,3
3.458154838,13,-1,1,-1,1,3,1
4.405890343,13,-1,-1,1,3,100,0
0.448848434,13,1,-1,1,3,100,0
0.299249294,13,-1,-1,-1,2,1,2
0.332780843,13,-1,-1,-1,1,3,1
0.315983978,13,-1,-1,-1,3,100,0
0.266198595,13,-1,1,1,3,100,0
0.31589312,13,-1,-1,-1,1,3,1
0.714969151,13,-1,-1,1,3,100,0
0.398949554,13,1,1,-1,0,0,3
3.175607628,13,1,1,1,0,0,3
1.114016203,13,1,-1,-1,1,3,1
2.52732396,13,-1,1,-1,2,1,2
1.380121828,13,-1,1,-1,1,3,1
0.465609681,13,-1,-1,1,3,100,0
0.349221523,13,1,1,-1,3,100,0
0.332659801,13,1,-1,-1,1,3,1
0.315891611,13,1,-1,1,1,3,1
0.24924869,13,1,-1,-1,1,3,1
0.349036488,13,-1,-1,-1,3,100,0
0.49886564,13,1,1,-1,1,3,1
0.432590676,13,-1,1,1,2,2,2
2.194769808,13,1,1,-1,2,1,2
0.44889673,13,-1,1,-1,2,2,2
0.432348289,13,-1,1,1,1,3,1
0.349181981,13,1,1,-1,1,3,1
0.29946542,13,-1,-1,1,0,0,3
0.482278259,13,-1,1,1,3,100,0
0.166373065,13,1,-1,-1,2,1,2
7.21e-05,13,-1,-1,-1,1,3,1
0.316019898,13,1,-1,1,0,0,3
8.97e-05,13,-1,1,1,0,0,3
0.149686376,13,1,-1,1,1,3,1
1.695856475,13,-1,-1,-1,0,0,3
0.848039168,13,1,-1,-1,0,0,3
0.997650081,13,-1,-1,-1,0,0,3
0.98110164,13,1,-1,1,1,3,1
0.63192147,13,1,1,1,3,100,0
0.548593973,13,-1,1,-1,1,3,1
0.631733718,13,1,-1,1,0,0,3
0.665213349,13,-1,-1,-1,1,3,1
0.448939895,13,-1,1,1,0,0,3
0.731750622,13,1,1,1,3,100,0
1.695821159,13,-1,-1,1,2,1,2
0.498721958,13,1,1,1,3,100,0
0.465638055,13,-1,1,-1,2,2,2
