response,rxtime,subj,highDimCoh,irrDimCoh,lowDimCoh
2,0.798236892151181,31,2,1,2
1,1.11393310995481,31,1,1,2
3,0.980950526733068,31,1,2,1
1,1.4465927133424,31,2,1,1
4,1.41337317758007,31,1,2,1
1,0.931040779993054,31,1,2,1
1,0.964316761746886,31,1,1,2
2,0.89783180897939,31,1,2,1
4,1.23046062361391,31,1,2,2
1,0.831351987682865,31,1,1,2
2,0.615225633126101,31,2,1,1
4,1.66293489089003,31,1,1,1
2,1.08081046816369,31,1,1,2
2,1.51316520269029,31,2,1,1
2,0.914619215793209,31,1,2,1
1,0.980992182070622,31,2,1,2
3,1.11416342177836,31,1,1,1
3,0.914636421264731,31,1,1,1
2,1.14733888738556,31,2,2,1
4,0.615393160071108,31,2,2,2
2,1.01426665458712,31,2,1,1
2,0.814810588912223,31,2,2,2
3,2.04507651906169,31,1,1,1
3,1.24704458330234,31,2,1,1
2,0.947881312444224,31,1,1,1
4,1.33031603730342,31,2,2,2
1,1.16398502822267,31,2,2,2
4,1.62981526758813,31,2,1,1
1,0.864616197286523,31,2,1,1
1,1.51307464759157,31,1,1,2
3,0.997589423161116,31,2,1,1
4,0.831339913667762,31,2,1,2
1,1.06409429805353,31,2,2,1
2,0.74823568474676,31,2,1,2
4,0.714853451660019,31,1,2,2
4,1.57966766276513,31,1,1,1
3,0.997617495246232,31,2,2,2
2,1.54636451446277,31,2,1,2
4,0.73155573666736,31,2,2,1
4,1.01433245796943,31,2,2,2
2,1.31365269099479,31,1,1,1
2,0.598509161165566,31,1,1,2
3,0.515514503917075,31,2,1,2
2,1.11404117238999,31,2,2,1
3,0.980870234532631,31,1,2,2
2,0.598734945218894,31,1,2,2
3,1.06405898155936,31,1,2,2
1,0.781557849608362,31,2,1,1
2,1.08076368136972,31,1,2,1
4,1.36339038304868,31,1,1,1
4,1.3801279845502,31,2,2,1
2,0.981002143133082,31,2,2,2
3,0.864592351121246,31,1,1,2
4,0.764836849877611,31,2,1,1
1,0.498897642552038,31,2,1,2
4,1.1142711823486,31,1,2,1
2,2.06186996286851,31,1,2,1
4,1.529700262603,31,2,2,1
1,0.681853662943467,31,2,2,1
3,1.74584020042676,31,1,2,2
3,0.598604847706156,31,2,1,2
1,0.59871170273982,31,1,1,2
3,1.24701590750192,31,1,1,1
3,0.781552416301565,31,1,2,2
1,1.03127652510011,31,2,2,1
4,1.01421866037708,31,1,2,2
4,1.14735760209442,31,1,1,1
2,0.764841377647826,31,1,2,2
3,0.7814011892915,31,1,2,1
4,1.04780222765112,31,1,2,1
4,1.04740710556507,31,2,1,1
2,0.980962298897794,31,2,2,2
3,1.34672311268514,31,1,2,1
1,0.847954360229778,31,2,1,1
3,0.665204201766755,31,1,2,2
4,0.997676054219482,31,2,1,2
3,1.01430891365453,31,2,1,1
2,0.931094509345712,31,1,1,2
4,0.847916930782958,31,2,2,2
1,1.34690090254298,31,2,2,2
4,0.765025808199425,31,2,1,2
3,0.78146487972117,31,2,2,2
1,0.831540945990128,31,1,1,2
4,1.08085966977524,31,2,2,1
2,0.831518307211809,31,2,1,2
3,0.964358417098993,31,1,1,1
1,0.598523951819516,31,2,1,1
3,0.764780705721932,31,1,1,1
2,1.06410244801373,31,2,1,2
2,1.28046092548175,31,2,2,2
2,0.83147091671708,31,2,1,1
1,1.11396601166052,31,2,2,1
1,0.931219475372927,31,2,1,2
1,0.482360771522508,31,2,2,1
3,1.67924567598675,31,1,1,2
3,0.76484439613705,31,1,1,1
2,0.881257206667215,31,2,1,2
4,0.964460442512063,31,2,1,2
1,0.997606326782261,31,1,2,2
3,0.632219203718705,31,2,1,2
1,1.51295722780924,31,2,1,1
3,0.68188203687896,31,2,2,2
4,0.881124694366008,31,1,1,2
4,0.631882942441734,31,1,2,1
3,1.38010353466962,31,1,2,2
4,0.88113344804151,31,2,2,2
4,0.981105375962215,31,2,1,1
1,0.914819946265197,31,2,1,1
3,0.93120559027011,31,2,1,1
1,0.997534184556571,31,1,1,1
1,0.715102780042798,31,2,2,2
1,1.03073711853358,31,2,1,1
2,1.82887741857849,31,1,2,1
1,1.04750641432474,31,1,2,1
2,0.914490929397289,31,1,1,2
1,1.28037278517149,31,2,2,1
3,1.23039572579728,31,2,1,1
1,0.648382987710647,31,2,2,2
1,0.798100455795065,31,2,2,1
4,1.56300129795272,31,2,1,1
1,0.881316671191598,31,2,1,1
1,0.715080744965235,31,2,2,1
3,0.515717649177532,31,1,2,1
4,1.16402789097629,31,2,1,2
4,1.09720909173484,31,1,1,1
4,0.980879591894336,31,2,2,1
1,0.7814011892915,31,1,2,1
2,0.848308732529404,31,1,1,2
1,0.681943916206365,31,2,2,2
3,0.681841588942916,31,1,2,2
3,1.51288297261635,31,1,2,1
2,1.34690180807956,31,1,2,2
3,1.24696006519662,31,2,2,1
1,0.765036976663396,31,2,2,2
2,0.665197259193519,31,1,2,2
4,0.715041806266527,31,2,2,2
3,0.814605028819642,31,1,2,1
4,1.26374958496308,31,1,1,1
2,1.91214857074374,31,1,1,1
2,0.748283980807173,31,1,2,2
2,0.781574451379129,31,1,1,1
2,0.848083250326454,31,2,1,1
2,0.831398774476838,31,2,2,2
2,1.08077515168407,31,2,1,1
2,0.881376739416737,31,2,1,2
3,0.765051163631142,31,2,1,2
2,0.51551390021632,31,2,1,2
2,1.49644752332824,31,2,2,1
2,0.6985695312178,31,1,2,2
3,0.731559962572646,31,2,2,2
2,1.06406260376389,31,1,1,1
2,1.89568233270256,31,1,1,2
1,1.31359684868949,31,1,1,1
4,0.715083763469011,31,1,1,1
4,0.582122913459898,31,2,1,2
4,0.864459838805487,31,1,2,2
1,0.73171028404613,31,1,1,1
4,1.23040659241087,31,1,1,2
3,1.08076971837727,31,1,2,1
2,0.864554016123293,31,1,2,2
1,1.06417368468828,31,2,2,1
3,1.01431736545055,31,1,2,1
3,0.764998339815065,31,2,2,2
3,0.565296266111545,31,1,1,2
3,0.898078118872945,31,2,1,2
1,0.914636421264731,31,2,2,2
4,1.01435419119662,31,1,2,1
4,0.681881433192757,31,1,2,1
3,0.631759183786926,31,1,2,2
1,0.748308732523583,31,2,1,1
1,0.598652238215436,31,2,2,1
4,0.781631802950869,31,2,1,1
2,0.615281777296332,31,2,2,1
1,2.26129373056756,31,1,1,2
2,0.598657671522233,31,1,2,2
3,0.997836336740875,31,1,1,2
4,0.548659784471965,31,2,1,2
1,0.565370823140256,31,1,2,2
1,0.581925805177889,31,2,1,2
3,0.515385613820399,31,1,1,2
1,0.631898940511746,31,1,1,2
2,0.715110326302238,31,1,2,1
1,1.31375864046277,31,1,2,2
1,0.831396661538747,31,1,2,2
3,0.581921881137532,31,1,1,1
3,1.09745842011762,31,1,1,2
4,1.4630444625509,31,1,1,1
1,0.598682121402817,31,2,1,2
3,0.665131757676136,31,1,2,1
1,0.781540040450636,31,1,2,1
2,0.997625041505671,31,2,1,2
1,1.09736635575246,31,1,1,2
3,0.931257206684677,31,1,1,2
3,1.14716773823602,31,2,1,1
3,0.980939358269097,31,2,2,2
3,1.28024691357859,31,1,2,2
2,0.897954963918892,31,1,2,2
1,0.698338313872227,31,2,2,1
2,0.931259621473146,31,1,1,1
2,0.981146427613567,31,1,1,1
2,0.864879108936293,31,1,2,1
2,1.09732771890413,31,2,2,1
3,1.16393522292492,31,2,2,1
1,1.08089468440448,31,1,2,1
1,0.78159799570858,31,2,2,2
2,0.798315976935555,31,1,1,2
4,1.3633780071832,31,2,1,1
1,0.648588547788677,31,1,1,2
2,0.748238703250536,31,2,2,1
3,0.548653143778211,31,2,2,2
1,0.665201485113357,31,2,2,2
3,4.92131938785315,32,1,2,2
1,2.26118868665071,32,1,1,1
4,2.54387032508384,32,2,2,1
4,2.22805427268031,32,1,1,2
3,2.41078239609487,32,2,2,1
4,2.41090283435187,32,2,2,2
3,3.84065622263006,32,2,2,2
3,3.50809622989618,32,1,2,1
4,4.43909324158449,32,2,1,2
2,3.52491593468585,32,2,2,1
4,5.17075643697171,32,2,1,2
1,6.28476832987508,32,1,2,2
2,5.98550061878632,32,2,1,1
4,4.4559878052678,32,2,2,2
1,6.16830058256164,32,1,2,1
4,4.82146487970022,32,1,1,2
2,3.97374686828698,32,1,2,1
1,8.61225180356996,32,1,2,2
1,2.57721905279323,32,1,1,2
4,1.61280630264082,32,2,2,2
3,6.58403272056603,32,2,2,1
2,2.56060068219085,32,1,1,1
3,6.38437139664893,32,1,1,1
2,8.03031452806317,32,1,2,1
4,3.75763530441327,32,1,1,2
3,3.79063720608247,32,1,2,1
4,1.89560204051668,32,2,2,1
3,1.76262157023302,32,2,1,1
4,4.28992846145411,32,1,1,2
1,2.69340034411289,32,1,1,1
4,1.92899906425737,32,1,2,2
1,2.1280817410734,32,2,1,2
4,2.79337106464664,32,2,1,1
1,9.32717105859774,32,1,1,1
1,1.34677684202325,32,2,2,1
4,1.62946753599681,32,2,2,1
3,2.36091521024355,32,2,1,1
1,1.51303238852415,32,2,1,1
1,2.01164266956039,32,2,1,1
4,2.11142956322874,32,2,1,1
1,1.9952277460834,32,2,1,2
2,3.35860696068266,32,1,2,2
4,2.75988348576357,32,2,1,1
4,1.94545081348042,32,1,1,1
2,1.61268707172712,32,2,2,2
4,4.50562256632838,32,1,2,1
4,3.35861661986564,32,1,2,2
1,4.38935766246868,32,1,1,2
2,2.27785112740821,32,1,2,1
1,3.12560113496147,32,1,2,2
1,3.99045488846605,32,1,2,2
4,7.31551691872301,32,1,1,1
2,3.99021884149988,32,2,2,2
3,1.28042862747679,32,2,1,1
2,1.72927555919159,32,1,1,2
3,1.47990823749569,32,2,2,2
4,1.04738688160433,32,2,2,1
1,1.51322315796278,32,2,2,2
1,2.0616607806005,32,1,2,1
3,1.36341241811169,32,1,2,2
3,2.51049412900466,32,2,1,2
1,1.51306740316795,32,1,2,1
4,2.02841890789568,32,1,1,1
4,2.77660810769885,32,1,2,1
1,4.88812611307367,32,1,1,2
4,2.90972773099202,32,2,2,1
2,1.51304325516685,32,2,2,2
4,3.22564912916278,32,2,2,1
3,4.32293006125838,32,1,1,2
4,1.64619245976792,32,1,2,2
4,1.86206676930306,32,1,2,1
3,4.63868815841852,32,1,2,2
2,1.52979987321305,32,2,2,2
3,2.87628060008865,32,1,2,1
4,2.51055872498546,32,2,1,2
4,1.31348244741093,32,2,2,2
4,0.7649056717637,32,2,2,1
3,1.77902955116588,32,2,2,1
3,2.361017537507,32,1,2,1
3,2.16128014732385,32,1,1,1
3,0.814795496378792,32,2,1,2
1,2.34428597299848,32,2,2,2
4,3.75763258774532,32,2,1,2
3,1.47987563765491,32,1,1,1
1,1.08090343806543,32,2,1,2
4,1.33034229828627,32,2,1,1
2,1.56293760755216,32,2,1,1
1,2.0784370189067,32,2,1,1
1,6.63387002324453,32,1,1,1
3,5.47010474206763,32,1,1,2
3,1.82901415677043,32,2,2,2
4,3.65768601527088,32,1,1,2
3,0.931134051730623,32,1,1,1
4,1.03085121797631,32,2,1,2
2,2.16145884271828,32,1,2,2
2,5.47004497572198,32,1,2,1
3,1.62951220985269,32,2,1,1
4,2.36084850132465,32,2,1,1
2,1.44669685169356,32,1,1,2
3,1.9619270125695,32,2,1,2
3,3.44168160826666,32,1,2,1
3,1.38003592018504,32,2,2,2
1,0.698298167786561,32,2,1,2
1,1.49672824412119,32,1,2,2
4,1.39665217784932,32,1,1,2
1,1.09751697909087,32,2,2,1
3,0.847938663995592,32,2,1,2
2,1.92880105043878,32,1,1,1
2,1.46321289503248,32,2,2,1
1,2.14498475656728,32,1,1,1
1,1.52979202510323,32,1,1,2
3,1.97877207279089,32,1,1,2
4,3.35855292947963,32,1,1,1
4,3.55807178001851,32,1,2,2
4,2.04512240033364,32,2,1,2
4,2.97636542003602,32,1,2,1
3,8.06371909807785,32,1,1,1
2,1.2969422560127,32,2,1,2
1,2.77658365783282,32,1,2,2
3,1.77919466327876,32,1,1,2
1,1.67921639650012,32,2,2,2
3,1.62939780857414,32,2,2,2
3,2.22789519757498,32,2,1,2
4,1.61291315767448,32,2,1,1
4,2.79337710162508,32,2,2,1
3,1.24703643334215,32,2,2,1
3,1.11427420083783,32,1,2,2
3,1.61296960368054,32,2,1,1
1,1.34671556644025,32,2,2,1
3,1.61294213528163,32,1,2,1
3,1.66276796764578,32,2,2,1
3,1.44658245041501,32,2,1,2
2,3.87396540795453,32,2,2,2
1,1.62951070058625,32,2,2,1
4,1.81247607836849,32,1,2,2
4,1.695813939441,32,2,1,1
4,4.60539617858012,32,1,1,1
4,1.64598025899613,32,1,2,2
4,3.99042802376789,32,1,1,2
3,1.34680732892593,32,2,2,1
2,2.49402004288277,32,1,1,1
4,1.36350448249141,32,1,1,2
3,1.46301156087429,32,2,2,2
3,1.39665398895158,32,2,2,2
4,3.05901445864583,32,2,2,1
1,3.87388149354956,32,1,2,1
1,8.16347731594578,32,1,2,2
1,1.64605391045916,32,2,1,2
2,1.86234205681831,32,1,2,1
4,3.09246189138503,32,2,1,1
4,2.31104168554884,32,2,1,1
4,2.19482960549067,32,1,2,2
2,0.997606326767709,32,2,2,1
2,6.94964804250048,32,1,1,1
4,2.6603809351509,32,1,1,1
1,3.40847656130791,32,1,1,2
1,3.59135259137838,32,1,1,2
4,1.729119200696,32,1,1,2
2,3.95714449576917,32,1,2,1
3,1.08066618372686,32,2,1,1
4,1.69583114492707,32,1,1,2
4,1.84536237132852,32,1,2,2
3,1.89554197227699,32,1,1,1
3,2.56043889038847,32,1,2,2
2,2.61032237616018,32,2,1,1
4,1.59628512783092,32,1,2,1
1,3.29216305955197,32,1,1,2
4,2.21130972864921,32,2,2,2
3,4.52231277732062,32,1,1,2
4,1.54635244046221,32,2,1,1
3,0.764957288192818,32,2,1,2
2,2.41071629084763,32,1,2,1
4,1.56307344019297,32,1,1,2
4,0.980936641601147,32,1,2,2
3,1.11412538861623,32,1,2,2
1,0.731754656037083,32,1,1,2
1,3.0424655136012,32,1,1,2
2,4.72185185184935,32,1,2,1
2,0.997784116654657,32,2,1,2
4,1.91204050832312,32,2,2,1
3,0.914433879661374,32,2,1,2
4,1.11390745267272,32,2,2,2
3,0.665231368271634,32,1,2,1
4,2.11170032300288,32,2,1,1
1,2.52735035770456,32,1,2,2
2,1.26370370370569,32,2,2,2
4,0.964236167696072,32,1,2,1
1,2.54401792990393,32,2,1,1
4,1.56307283649221,32,2,1,2
4,1.43005191825796,32,2,2,2
4,4.4059458480624,32,1,1,1
3,1.49636783482856,32,2,2,2
4,1.43020344714751,32,1,1,2
3,3.07583265416906,32,1,1,2
4,2.67678831235389,32,1,1,1
1,2.94282713031862,32,2,1,2
2,2.12814814815647,32,2,2,1
4,4.47255063540069,32,2,1,1
3,3.20894654229051,32,1,2,1
3,2.01172507472802,32,2,2,1
3,6.38442784265499,32,1,2,2
3,2.09489903104259,32,1,1,2
4,0.847918440034846,32,2,1,2
3,0.881181140401168,32,2,2,1
1,1.64585318000172,32,2,2,1
4,0.848028011707356,32,2,2,1
2,2.26128105283715,32,1,1,1
4,1.57958042802056,32,1,1,1
3,0.615134776191553,32,2,2,1
4,1.28016058439971,32,2,1,1
4,0.997767213004408,32,2,2,1
4,1.06418243833468,32,1,2,1
1,1.86208246552269,32,1,2,2
1,1.24698421324138,32,1,2,2
4,1.33014609556994,32,2,1,2
4,2.85975067163236,32,1,2,2
4,0.981038968864596,32,2,1,2
1,1.67929065169301,32,1,2,1
4,3.72425790093257,32,2,2,1
4,2.66035648522666,32,2,1,1
1,2.16149023515754,32,1,2,1
3,1.56314014911186,32,2,2,2
4,1.67926831476507,32,2,2,2
2,2.31116484047379,32,2,1,2
4,3.02587551693432,32,2,1,1
3,2.57702556674485,32,2,1,1
3,1.87884361133911,32,2,1,1
2,2.2446979987144,32,1,2,2
4,2.32784961815923,32,2,1,2
3,2.16155120890471,32,2,1,2
2,5.28706209061784,32,1,2,1
1,4.47244438406778,32,1,1,1
1,1.0972830450628,32,1,1,2
3,1.77908961937646,32,2,1,2
1,3.67441607051296,32,1,1,1
4,1.97869811949204,32,1,1,2
3,1.13066135410918,32,1,2,2
1,1.0642482417461,32,2,1,2
2,1.46331160012051,32,2,2,2
3,0.731696398928761,32,2,2,2
1,2.16160554197268,32,1,2,2
2,0.781797216943232,32,2,1,1
1,1.7624932838371,32,2,1,1
3,1.21415617738967,32,2,2,2
3,1.77918772073463,32,2,2,2
1,2.66028192822705,32,1,1,1
1,3.72440097798244,32,1,1,1
1,1.0473790334654,32,2,2,2
1,2.49403060763143,32,1,1,1
2,1.82887409822433,32,1,2,1
4,2.89298348876764,32,2,1,2
3,3.35864650306758,32,1,2,1
3,4.18991367079434,32,1,1,1
4,1.08080986444838,32,2,2,2
3,4.78845573365106,32,2,2,1
1,3.29190346825635,32,1,1,1
2,3.52466932297102,32,2,1,1
1,3.42488303300343,32,1,2,2
3,4.056794349337,32,1,1,2
3,2.51077907573199,32,1,1,1
4,5.28719550845562,32,1,1,1
4,4.80489842736279,32,1,1,1
1,2.0118989405164,32,1,2,2
2,1.39670349241351,32,2,1,2
1,0.814856470184168,32,2,2,2
4,1.77918711703387,32,1,2,2
3,2.57722810830455,32,1,1,1
3,1.72911678589298,32,1,2,2
4,2.84317637115601,32,1,2,2
4,1.19717407709686,32,2,2,2
2,1.66268133657286,32,2,1,2
2,1.26369162969058,32,2,2,2
2,0.781499592529144,32,1,1,1
3,1.51315282681026,32,2,2,1
1,2.49377222373732,32,2,1,2
3,2.31110839443863,32,1,1,2
3,1.31361495971214,32,2,2,1
4,2.06174046907108,32,2,1,1
3,2.57694467081456,32,2,1,1
4,1.36333665368147,32,1,1,2
4,1.36345648826682,32,1,2,2
2,2.61032720576623,32,1,1,1
3,1.82880648373975,32,1,1,2
2,1.62927767212386,32,2,1,1
1,1.97849708714057,32,1,2,2
4,3.14254791874555,32,1,2,2
2,1.09743336655083,32,2,1,2
1,3.42509463007445,32,1,1,2
1,0.914384376228554,32,1,2,1
1,2.07872649340425,32,2,2,2
4,1.87889613330481,32,1,1,1
1,1.79570195297129,32,1,2,1
4,2.02837815810926,32,1,2,1
3,0.94793021219084,32,2,2,1
4,2.41087989375228,32,2,2,1
3,1.8622216185322,32,1,2,1
4,1.13074707958731,32,1,2,2
3,1.46296537775197,32,2,1,1
4,1.38003350538202,32,2,1,1
1,1.44665580004221,32,2,2,1
3,0.997659452434164,32,1,1,1
4,0.881432279886212,32,2,1,1
1,1.49651725072181,32,1,1,1
1,1.61272721784189,32,1,2,1
1,1.57971626066137,32,2,2,2
1,1.18058709890465,32,2,2,1
2,3.97361435601488,32,1,1,1
2,1.39643816594617,32,2,1,2
1,1.74573696759762,32,1,1,2
2,1.56296658518841,32,1,2,1
4,1.44651966553647,32,2,2,1
3,0.964526547759306,32,2,2,1
2,3.44167496755836,32,1,2,1
1,1.41331069456646,32,1,1,2
2,0.781475142634008,32,2,1,1
2,1.46314105467172,32,1,2,2
3,1.11399197077844,32,2,1,1
4,2.22798937486368,32,1,1,2
3,2.06185305927647,32,1,2,1
4,0.881180838536238,32,2,2,2
2,0.881064927991247,32,2,1,2
3,0.731644178798888,32,1,2,1
4,1.16390383048565,32,2,1,1
3,0.964577862294391,32,2,2,2
1,0.781514685018919,32,1,2,2
4,0.931162425666116,32,2,1,1
2,0.681869661028031,32,2,2,1
1,1.49644752329914,32,2,2,2
2,2.19483081289218,32,1,2,1
1,1.38008210330736,32,2,2,1
4,1.08089891032432,32,1,2,1
3,1.06432913761819,32,2,1,1
4,1.74592471853248,32,2,1,2
4,0.897826375672594,32,2,2,2
4,2.07838419510517,32,1,2,1
3,1.59630535179167,32,2,1,1
3,0.831409942940809,32,2,2,2
3,1.36362854295294,32,2,1,2
3,0.79808989103185,32,2,1,2
3,0.831464879709529,32,2,2,1
1,7.36556702587404,32,1,1,1
3,0.765097346738912,32,2,2,2
3,2.36080775150913,32,1,2,2
3,1.16398593375925,32,2,2,2
3,2.79330495939939,32,2,1,2
2,2.64370310000959,32,1,1,2
3,0.731659271317767,32,2,2,1
3,1.89546952821547,32,1,1,1
1,1.51299616647884,32,2,2,1
1,3.45813396119047,32,1,2,2
2,0.997476229298627,32,1,1,2
1,1.49668538139667,32,1,1,1
3,1.19724169158144,32,2,1,2
4,0.931313048989978,32,2,1,2
4,1.59630384255433,32,2,2,2
2,2.2445479791204,32,2,2,1
4,2.41069848168991,32,1,1,2
2,3.07582299498608,32,2,1,1
1,1.84549216696178,32,2,1,1
1,3.15907392316149,32,1,2,2
4,1.06429261373705,32,2,2,2
3,1.48004346646485,32,2,1,2
4,0.964467988756951,32,2,2,2
2,1.6626149295189,32,2,1,2
2,0.881285882438533,32,2,2,2
3,2.72663859458407,32,1,1,1
2,1.89556159256608,32,1,1,2
4,2.09489782364108,32,1,2,2
1,0.631668628717307,32,1,1,2
1,0.665225331293186,32,1,1,2
2,2.17838479881175,32,1,2,1
1,2.29439282801468,32,1,2,1
4,1.2471662289754,32,1,1,1
4,1.41352802680922,32,1,1,1
3,0.814848923881073,32,1,2,1
3,0.78159075131407,32,1,2,1
3,0.831370098690968,32,2,1,2
3,1.2137942588015,32,1,1,2
3,1.19705273324507,32,2,2,1
4,1.4464761991112,32,2,1,2
3,1.0309858432156,32,2,1,1
3,1.47960125570535,32,2,2,1
4,1.99532584744156,32,1,2,2
4,1.76237344925175,32,1,1,2
4,4.88821485708468,32,2,2,2
3,4.38934287181473,32,1,2,1
1,0.881270186248003,32,1,2,2
4,1.74581243019202,32,2,1,1
4,1.09742400917457,32,2,1,2
2,1.62941984363715,32,2,2,2
3,1.33018533608993,32,2,1,2
4,1.24699809835874,32,2,1,1
4,2.51060249327566,32,1,2,2
3,0.931119864777429,32,2,2,1
3,1.06422741405549,32,2,1,2
1,0.864974191790679,32,2,2,2
1,1.56287331340718,32,1,2,1
2,0.864543753210455,32,1,2,1
3,1.04738718344015,32,2,2,1
3,1.36333997405018,32,2,1,2
2,1.08089166588616,32,1,1,1
1,1.84565365689923,32,1,2,1
4,1.04750309398514,32,2,2,1
3,0.698450904048514,32,2,2,2
4,0.997937154752435,32,2,1,1
1,1.76242144344724,32,1,1,1
3,2.71005342752323,32,2,2,1
2,2.9761354100774,32,2,2,2
1,0.997711672564037,32,1,1,2
4,1.01435207822942,32,2,2,1
3,2.76020827674074,32,1,1,1
1,0.864723052305635,32,1,2,1
3,7.31524223490851,32,1,2,1
1,0.997668206080562,32,2,1,2
3,1.62930272571975,32,1,1,1
4,2.44423375290353,32,1,1,1
4,1.11399559298297,32,2,1,1
4,1.69575115456246,32,2,1,1
2,1.57950496545527,32,2,1,2
4,1.26381086057518,32,1,2,1
4,1.28028434302541,32,1,2,2
4,1.14730719308136,32,2,1,1
2,0.814899031072855,32,2,2,2
1,0.881359835795593,32,2,2,2
2,1.08066708923434,32,1,2,1
4,2.24454496061662,32,2,1,1
3,1.76238431586535,32,1,1,2
3,2.42752331792144,32,1,2,2
3,0.981136768386932,32,2,1,2
3,0.831480575958267,32,2,1,2
3,1.29697515771841,32,1,2,1
1,1.24719460291089,32,2,1,2
3,2.87625101875165,32,1,1,2
4,1.69599504963844,32,2,1,1
4,2.49397597269854,32,1,2,2
4,1.5129267409211,32,1,1,2
1,0.715050559927477,32,2,2,2
1,3.09246068398352,32,1,2,1
4,1.03095535631292,32,2,1,1
4,1.29703250926104,32,2,2,2
1,5.60300461831503,32,1,1,1
1,4.68852847957169,32,1,2,2
1,2.31127078994177,32,1,2,1
1,2.46074707960361,32,1,1,2
1,4.6718322315719,32,1,1,1
2,1.31357300252421,32,2,2,2
4,2.42758640466491,32,1,1,1
3,1.52951734128874,32,2,2,1
1,1.4301509251527,32,1,2,2
4,0.864820851798868,32,2,2,2
1,2.01182257238543,32,1,1,1
4,0.814793987141456,32,2,2,1
3,1.76243231006083,32,1,2,1
3,0.66509130972554,32,2,1,2
4,1.66262639980414,32,2,1,2
2,0.997707446658751,32,2,1,1
4,1.09745962751913,32,1,1,2
4,1.28028977633221,32,1,2,2
3,1.2303592019307,32,1,1,1
4,2.09485164054786,32,1,1,1
3,1.31353768601548,32,1,2,2
4,1.77899393279222,32,2,1,1
3,2.62712427176302,32,1,1,1
4,0.715047239587875,32,2,2,1
3,1.0141033535765,32,2,2,1
3,2.11174499682966,32,2,1,1
3,1.14741012404556,32,1,2,1
4,0.981123185134493,32,1,1,1
1,0.914496362704085,32,2,2,1
3,1.01424190285616,32,2,2,2
2,1.62964834432933,32,1,2,2
1,2.51077334058937,32,2,1,2
4,0.715152283519274,32,1,1,2
1,1.16402668357478,32,1,1,2
2,2.52720245104865,32,1,2,1
2,1.09743759242701,32,2,1,2
1,2.52720999729354,32,1,2,2
3,2.49394940989441,32,2,2,2
3,0.914436596329324,32,2,2,1
1,2.17823055328336,32,1,1,2
1,0.764975701051299,32,1,1,2
1,1.8122376165702,32,1,2,2
2,1.56307525129523,32,1,2,1
4,1.06396903016139,32,2,2,2
3,2.52715626792633,32,1,1,2
3,1.33018322315183,32,2,1,2
4,1.11405837783241,32,2,2,2
3,0.914629478706047,32,2,1,1
4,1.24714841981768,32,1,2,1
4,1.52971354400506,32,1,1,2
2,0.748406833881745,32,1,1,2
1,2.34449062752537,32,1,2,2
2,0.981061607657466,32,1,1,2
2,2.1778281868028,32,1,1,1
3,2.72674695885507,32,1,2,2
1,1.5961655950814,32,1,1,1
3,2.22824081618455,32,1,1,2
2,1.38004467386054,32,1,1,2
1,2.27772917985567,32,2,1,2
2,1.23043224969297,32,2,2,1
2,1.44654200246441,32,2,2,1
1,2.76009991246974,32,1,2,2
2,0.83141507441178,32,2,1,1
4,1.41324277821695,32,2,1,1
3,1.03085514201666,32,2,1,2
1,1.4965598116396,32,2,2,1
2,1.31366808537859,32,1,1,1
3,1.49647318059579,32,2,1,1
2,1.37995351504651,32,2,2,1
1,0.947800114692654,32,2,2,1
1,2.49410093875485,32,1,2,2
3,0.714990793552715,32,2,2,2
2,5.07075492769945,33,2,2,2
1,0.914442029607017,33,2,2,1
3,3.64100003021304,33,2,2,1
2,0.31586072628852,33,2,1,1
4,4.83809773914982,33,2,1,2
3,8.66223791841185,33,1,1,1
2,0.598623260622844,33,1,2,1
2,8.2631630897522,33,2,2,1
3,7.66477768722689,33,2,2,2
4,2.52728334692074,33,2,1,2
1,2.32759515830548,33,2,2,1
2,1.96197893086355,33,1,2,2
4,2.02826285129413,33,2,2,2
1,3.6743738114601,33,1,1,2
3,5.48671556642512,33,1,2,2
3,3.74091490841238,33,2,1,1
2,2.0950052823755,33,2,2,2
3,4.09010383649729,33,1,1,1
4,3.32516918715555,33,1,2,2
2,3.09243351744954,33,1,2,1
4,3.29218932054937,33,1,2,1
1,0.216251018748153,33,2,2,1
3,1.51320263213711,33,2,2,2
1,2.04504150443245,33,2,2,1
3,1.9121476651635,33,1,2,2
4,5.08745087386342,33,1,2,2
3,5.17068580398336,33,2,2,1
3,4.8881297353073,33,2,1,1
1,1.74601587734651,33,2,1,1
2,2.64366536872694,33,1,1,1
1,5.85236167709809,33,1,1,1
3,4.17321772465948,33,2,1,1
1,3.04260949621676,33,2,1,1
1,1.67930634791264,33,2,1,2
1,3.17565818468574,33,1,2,1
1,3.65776902408106,33,1,2,1
3,2.62703733891249,33,1,1,2
1,4.40590479638195,33,2,2,2
1,2.37756376585457,33,2,1,2
